date,value
1984-01-01,23401.0
1985-01-01,24766.0
1986-01-01,24808.0
1987-01-01,25707.0
1988-01-01,25765.0
1989-01-01,28617.0
1990-01-01,29263.0
1991-01-01,31945.0
1992-01-01,31704.0
1993-01-01,32973.0
1994-01-01,33682.0
1995-01-01,32626.0
1996-01-01,36132.0
1997-01-01,35954.0
1998-01-01,37329.0
1999-01-01,39394.0
2000-01-01,39340.0
2001-01-01,41462.0
2002-01-01,44330.0
2003-01-01,44191.0
2004-01-01,47299.0
2005-01-01,49592.0
2006-01-01,50789.0
2007-01-01,53786.0
2008-01-01,54783.0
2009-01-01,52463.0
2010-01-01,50900.0
2011-01-01,53616.0
2012-01-01,55636.0
2013-01-01,55892.0
2014-01-01,56267.0
2015-01-01,58781.0
2016-01-01,61346.0
2017-01-01,64972.0
2018-01-01,66212.0
2019-01-01,69494.0
2020-01-01,64918.0
2021-01-01,70570.0
2022-01-01,78082.0
2023-01-01,83379.0
2024-01-01,84946.0
