date,value
2010-04-01T00:00:00.000000,99.9
2010-05-01T00:00:00.000000,100.2
2010-06-01T00:00:00.000000,100.1
2010-07-01T00:00:00.000000,100.3
2010-08-01T00:00:00.000000,100.3
2010-09-01T00:00:00.000000,100.5
2010-10-01T00:00:00.000000,100.6
2010-11-01T00:00:00.000000,100.7
2010-12-01T00:00:00.000000,100.8
2011-01-01T00:00:00.000000,101.2
2011-02-01T00:00:00.000000,101.5
2011-03-01T00:00:00.000000,102.0
2011-04-01T00:00:00.000000,102.3
2011-05-01T00:00:00.000000,102.5
2011-06-01T00:00:00.000000,102.7
2011-07-01T00:00:00.000000,102.9
2011-08-01T00:00:00.000000,103.3
2011-09-01T00:00:00.000000,103.5
2011-10-01T00:00:00.000000,103.2
2011-11-01T00:00:00.000000,103.4
2011-12-01T00:00:00.000000,103.4
2012-01-01T00:00:00.000000,103.8
2012-02-01T00:00:00.000000,104.1
2012-03-01T00:00:00.000000,104.3
2012-04-01T00:00:00.000000,104.6
2012-05-01T00:00:00.000000,104.8
2012-06-01T00:00:00.000000,104.7
2012-07-01T00:00:00.000000,104.6
2012-08-01T00:00:00.000000,104.5
2012-09-01T00:00:00.000000,104.8
2012-10-01T00:00:00.000000,104.9
2012-11-01T00:00:00.000000,105.4
2012-12-01T00:00:00.000000,105.5
2013-01-01T00:00:00.000000,105.6
2013-02-01T00:00:00.000000,105.6
2013-03-01T00:00:00.000000,105.8
2013-04-01T00:00:00.000000,106.0
2013-05-01T00:00:00.000000,105.7
2013-06-01T00:00:00.000000,106.1
2013-07-01T00:00:00.000000,106.4
2013-08-01T00:00:00.000000,106.4
2013-09-01T00:00:00.000000,106.5
2013-10-01T00:00:00.000000,106.7
2013-11-01T00:00:00.000000,106.9
2013-12-01T00:00:00.000000,106.9
2014-01-01T00:00:00.000000,107.1
2014-02-01T00:00:00.000000,107.3
2014-03-01T00:00:00.000000,107.6
2014-04-01T00:00:00.000000,107.6
2014-05-01T00:00:00.000000,107.9
2014-06-01T00:00:00.000000,107.9
2014-07-01T00:00:00.000000,108.4
2014-08-01T00:00:00.000000,108.4
2014-09-01T00:00:00.000000,108.3
2014-10-01T00:00:00.000000,108.7
2014-11-01T00:00:00.000000,108.7
2014-12-01T00:00:00.000000,108.9
2015-01-01T00:00:00.000000,108.9
2015-02-01T00:00:00.000000,108.5
2015-03-01T00:00:00.000000,108.6
2015-04-01T00:00:00.000000,108.6
2015-05-01T00:00:00.000000,108.7
2015-06-01T00:00:00.000000,109.0
2015-07-01T00:00:00.000000,109.2
2015-08-01T00:00:00.000000,109.2
2015-09-01T00:00:00.000000,109.1
2015-10-01T00:00:00.000000,108.9
2015-11-01T00:00:00.000000,109.0
2015-12-01T00:00:00.000000,109.2
2016-01-01T00:00:00.000000,109.8
2016-02-01T00:00:00.000000,109.8
2016-03-01T00:00:00.000000,109.7
2016-04-01T00:00:00.000000,109.9
2016-05-01T00:00:00.000000,109.9
2016-06-01T00:00:00.000000,110.3
2016-07-01T00:00:00.000000,110.2
2016-08-01T00:00:00.000000,110.2
2016-09-01T00:00:00.000000,110.4
2016-10-01T00:00:00.000000,110.5
2016-11-01T00:00:00.000000,110.8
2016-12-01T00:00:00.000000,110.9
2017-01-01T00:00:00.000000,111.3
2017-02-01T00:00:00.000000,111.2
2017-03-01T00:00:00.000000,111.4
2017-04-01T00:00:00.000000,111.9
2017-05-01T00:00:00.000000,112.2
2017-06-01T00:00:00.000000,112.3
2017-07-01T00:00:00.000000,112.4
2017-08-01T00:00:00.000000,112.6
2017-09-01T00:00:00.000000,112.7
2017-10-01T00:00:00.000000,113.2
2017-11-01T00:00:00.000000,113.4
2017-12-01T00:00:00.000000,113.4
2018-01-01T00:00:00.000000,113.8
2018-02-01T00:00:00.000000,114.0
2018-03-01T00:00:00.000000,114.4
2018-04-01T00:00:00.000000,114.5
2018-05-01T00:00:00.000000,114.8
2018-06-01T00:00:00.000000,115.3
2018-07-01T00:00:00.000000,115.5
2018-08-01T00:00:00.000000,115.5
2018-09-01T00:00:00.000000,115.6
2018-10-01T00:00:00.000000,116.4
2018-11-01T00:00:00.000000,116.6
2018-12-01T00:00:00.000000,116.7
2019-01-01T00:00:00.000000,116.7
2019-02-01T00:00:00.000000,116.9
2019-03-01T00:00:00.000000,117.0
2019-04-01T00:00:00.000000,117.5
2019-05-01T00:00:00.000000,117.7
2019-06-01T00:00:00.000000,117.7
2019-07-01T00:00:00.000000,118.0
2019-08-01T00:00:00.000000,118.2
2019-09-01T00:00:00.000000,117.9
2019-10-01T00:00:00.000000,118.2
2019-11-01T00:00:00.000000,118.0
2019-12-01T00:00:00.000000,118.2
2020-01-01T00:00:00.000000,118.6
2020-02-01T00:00:00.000000,118.2
2020-03-01T00:00:00.000000,118.3
2020-04-01T00:00:00.000000,117.9
2020-05-01T00:00:00.000000,117.9
2020-06-01T00:00:00.000000,118.1
2020-07-01T00:00:00.000000,118.7
2020-08-01T00:00:00.000000,118.8
2020-09-01T00:00:00.000000,119.1
2020-10-01T00:00:00.000000,119.7
2020-11-01T00:00:00.000000,119.7
2020-12-01T00:00:00.000000,119.9
2021-01-01T00:00:00.000000,120.9
2021-02-01T00:00:00.000000,121.3
2021-03-01T00:00:00.000000,121.9
2021-04-01T00:00:00.000000,123.2
2021-05-01T00:00:00.000000,124.2
2021-06-01T00:00:00.000000,124.9
2021-07-01T00:00:00.000000,126.26
2021-08-01T00:00:00.000000,127.256
2021-09-01T00:00:00.000000,127.482
2021-10-01T00:00:00.000000,128.052
2021-11-01T00:00:00.000000,129.39
2021-12-01T00:00:00.000000,130.267
2022-01-01T00:00:00.000000,131.327
2022-02-01T00:00:00.000000,132.104
2022-03-01T00:00:00.000000,133.695
2022-04-01T00:00:00.000000,134.28
2022-05-01T00:00:00.000000,134.904
2022-06-01T00:00:00.000000,135.297
2022-07-01T00:00:00.000000,135.872
2022-08-01T00:00:00.000000,136.441
2022-09-01T00:00:00.000000,136.643
2022-10-01T00:00:00.000000,136.926
2022-11-01T00:00:00.000000,137.503
2022-12-01T00:00:00.000000,137.696
2023-01-01T00:00:00.000000,137.924
2023-02-01T00:00:00.000000,138.279
2023-03-01T00:00:00.000000,138.213
2023-04-01T00:00:00.000000,138.508
