date,value
2006-03-01T00:00:00.000000,20.04
2006-04-01T00:00:00.000000,20.17
2006-05-01T00:00:00.000000,20.13
2006-06-01T00:00:00.000000,20.22
2006-07-01T00:00:00.000000,20.29
2006-08-01T00:00:00.000000,20.32
2006-09-01T00:00:00.000000,20.4
2006-10-01T00:00:00.000000,20.42
2006-11-01T00:00:00.000000,20.49
2006-12-01T00:00:00.000000,20.58
2007-01-01T00:00:00.000000,20.59
2007-02-01T00:00:00.000000,20.68
2007-03-01T00:00:00.000000,20.72
2007-04-01T00:00:00.000000,20.79
2007-05-01T00:00:00.000000,20.84
2007-06-01T00:00:00.000000,20.95
2007-07-01T00:00:00.000000,20.94
2007-08-01T00:00:00.000000,21.0
2007-09-01T00:00:00.000000,21.04
2007-10-01T00:00:00.000000,21.06
2007-11-01T00:00:00.000000,21.12
2007-12-01T00:00:00.000000,21.16
2008-01-01T00:00:00.000000,21.19
2008-02-01T00:00:00.000000,21.27
2008-03-01T00:00:00.000000,21.36
2008-04-01T00:00:00.000000,21.38
2008-05-01T00:00:00.000000,21.47
2008-06-01T00:00:00.000000,21.52
2008-07-01T00:00:00.000000,21.6
2008-08-01T00:00:00.000000,21.7
2008-09-01T00:00:00.000000,21.73
2008-10-01T00:00:00.000000,21.76
2008-11-01T00:00:00.000000,21.86
2008-12-01T00:00:00.000000,21.95
2009-01-01T00:00:00.000000,21.96
2009-02-01T00:00:00.000000,21.98
2009-03-01T00:00:00.000000,22.05
2009-04-01T00:00:00.000000,22.1
2009-05-01T00:00:00.000000,22.12
2009-06-01T00:00:00.000000,22.14
2009-07-01T00:00:00.000000,22.18
2009-08-01T00:00:00.000000,22.23
2009-09-01T00:00:00.000000,22.27
2009-10-01T00:00:00.000000,22.31
2009-11-01T00:00:00.000000,22.34
2009-12-01T00:00:00.000000,22.37
2010-01-01T00:00:00.000000,22.4
2010-02-01T00:00:00.000000,22.46
2010-03-01T00:00:00.000000,22.46
2010-04-01T00:00:00.000000,22.49
2010-05-01T00:00:00.000000,22.51
2010-06-01T00:00:00.000000,22.53
2010-07-01T00:00:00.000000,22.59
2010-08-01T00:00:00.000000,22.62
2010-09-01T00:00:00.000000,22.67
2010-10-01T00:00:00.000000,22.73
2010-11-01T00:00:00.000000,22.73
2010-12-01T00:00:00.000000,22.76
2011-01-01T00:00:00.000000,22.87
2011-02-01T00:00:00.000000,22.87
2011-03-01T00:00:00.000000,22.87
2011-04-01T00:00:00.000000,22.91
2011-05-01T00:00:00.000000,22.97
2011-06-01T00:00:00.000000,23.0
2011-07-01T00:00:00.000000,23.11
2011-08-01T00:00:00.000000,23.06
2011-09-01T00:00:00.000000,23.11
2011-10-01T00:00:00.000000,23.18
2011-11-01T00:00:00.000000,23.19
2011-12-01T00:00:00.000000,23.22
2012-01-01T00:00:00.000000,23.26
2012-02-01T00:00:00.000000,23.28
2012-03-01T00:00:00.000000,23.36
2012-04-01T00:00:00.000000,23.39
2012-05-01T00:00:00.000000,23.41
2012-06-01T00:00:00.000000,23.46
2012-07-01T00:00:00.000000,23.49
2012-08-01T00:00:00.000000,23.48
2012-09-01T00:00:00.000000,23.57
2012-10-01T00:00:00.000000,23.56
2012-11-01T00:00:00.000000,23.63
2012-12-01T00:00:00.000000,23.72
2013-01-01T00:00:00.000000,23.74
2013-02-01T00:00:00.000000,23.78
2013-03-01T00:00:00.000000,23.8
2013-04-01T00:00:00.000000,23.87
2013-05-01T00:00:00.000000,23.89
2013-06-01T00:00:00.000000,23.96
2013-07-01T00:00:00.000000,23.98
2013-08-01T00:00:00.000000,24.02
2013-09-01T00:00:00.000000,24.06
2013-10-01T00:00:00.000000,24.09
2013-11-01T00:00:00.000000,24.16
2013-12-01T00:00:00.000000,24.18
2014-01-01T00:00:00.000000,24.22
2014-02-01T00:00:00.000000,24.33
2014-03-01T00:00:00.000000,24.31
2014-04-01T00:00:00.000000,24.34
2014-05-01T00:00:00.000000,24.4
2014-06-01T00:00:00.000000,24.46
2014-07-01T00:00:00.000000,24.48
2014-08-01T00:00:00.000000,24.54
2014-09-01T00:00:00.000000,24.56
2014-10-01T00:00:00.000000,24.59
2014-11-01T00:00:00.000000,24.66
