date,value
1984-01-01,28696.0
1985-01-01,30946.0
1986-01-01,32218.0
1987-01-01,31708.0
1988-01-01,33205.0
1989-01-01,36073.0
1990-01-01,37012.0
1991-01-01,38137.0
1992-01-01,37427.0
1993-01-01,41020.0
1994-01-01,41420.0
1995-01-01,42179.0
1996-01-01,42772.0
1997-01-01,45239.0
1998-01-01,45475.0
1999-01-01,46511.0
2000-01-01,46160.0
2001-01-01,47930.0
2002-01-01,48748.0
2003-01-01,50101.0
2004-01-01,52764.0
2005-01-01,55854.0
2006-01-01,57563.0
2007-01-01,58331.0
2008-01-01,61179.0
2009-01-01,58708.0
2010-01-01,57788.0
2011-01-01,58050.0
2012-01-01,62103.0
2013-01-01,60524.0
2014-01-01,65651.0
2015-01-01,69753.0
2016-01-01,71166.0
2017-01-01,73905.0
2018-01-01,75387.0
2019-01-01,77356.0
2020-01-01,74791.0
2021-01-01,83854.0
2022-01-01,91075.0
2023-01-01,97319.0
2024-01-01,100327.0
