date,value
1984-01-01,15842.0
1985-01-01,17938.0
1986-01-01,17506.0
1987-01-01,18888.0
1988-01-01,20120.0
1989-01-01,21152.0
1990-01-01,20901.0
1991-01-01,22564.0
1992-01-01,22862.0
1993-01-01,23706.0
1994-01-01,25059.0
1995-01-01,25277.0
1996-01-01,27739.0
1997-01-01,27792.0
1998-01-01,27830.0
1999-01-01,29864.0
2000-01-01,30782.0
2001-01-01,32023.0
2002-01-01,32243.0
2003-01-01,33629.0
2004-01-01,36512.0
2005-01-01,38573.0
2006-01-01,40960.0
2007-01-01,42262.0
2008-01-01,41433.0
2009-01-01,42957.0
2010-01-01,41434.0
2011-01-01,44646.0
2012-01-01,45968.0
2013-01-01,46757.0
2014-01-01,48885.0
2015-01-01,49477.0
2016-01-01,50873.0
2017-01-01,54997.0
2018-01-01,56268.0
2019-01-01,55087.0
2020-01-01,52364.0
2021-01-01,56435.0
2022-01-01,60860.0
2023-01-01,65149.0
2024-01-01,65354.0
