date,value
1984-01-01,21975.0
1985-01-01,23490.0
1986-01-01,23866.0
1987-01-01,24414.0
1988-01-01,25892.0
1989-01-01,27810.0
1990-01-01,28381.0
1991-01-01,29614.0
1992-01-01,29846.0
1993-01-01,30692.0
1994-01-01,31731.0
1995-01-01,32264.0
1996-01-01,33797.0
1997-01-01,34819.0
1998-01-01,35535.0
1999-01-01,36995.0
2000-01-01,38045.0
2001-01-01,39518.0
2002-01-01,40677.0
2003-01-01,40817.0
2004-01-01,43395.0
2005-01-01,46409.0
2006-01-01,48398.0
2007-01-01,49638.0
2008-01-01,50486.0
2009-01-01,49067.0
2010-01-01,48109.0
2011-01-01,49705.0
2012-01-01,51442.0
2013-01-01,51100.0
2014-01-01,53495.0
2015-01-01,55978.0
2016-01-01,57311.0
2017-01-01,60060.0
2018-01-01,61224.0
2019-01-01,63036.0
2020-01-01,61332.0
2021-01-01,66928.0
2022-01-01,72973.0
2023-01-01,77280.0
2024-01-01,78535.0
