date,value
1959-01-01T00:00:00.000000,351.5
1959-02-01T00:00:00.000000,352.9
1959-03-01T00:00:00.000000,355.2
1959-04-01T00:00:00.000000,358.2
1959-05-01T00:00:00.000000,360.3
1959-06-01T00:00:00.000000,362.6
1959-07-01T00:00:00.000000,362.8
1959-08-01T00:00:00.000000,361.2
1959-09-01T00:00:00.000000,362.3
1959-10-01T00:00:00.000000,363.4
1959-11-01T00:00:00.000000,366.3
1959-12-01T00:00:00.000000,370.2
1960-01-01T00:00:00.000000,370.8
1960-02-01T00:00:00.000000,371.3
1960-03-01T00:00:00.000000,371.9
1960-04-01T00:00:00.000000,374.7
1960-05-01T00:00:00.000000,376.0
1960-06-01T00:00:00.000000,376.5
1960-07-01T00:00:00.000000,377.7
1960-08-01T00:00:00.000000,377.5
1960-09-01T00:00:00.000000,378.3
1960-10-01T00:00:00.000000,380.1
1960-11-01T00:00:00.000000,379.8
1960-12-01T00:00:00.000000,378.2
1961-01-01T00:00:00.000000,381.9
1961-02-01T00:00:00.000000,383.8
1961-03-01T00:00:00.000000,385.2
1961-04-01T00:00:00.000000,385.8
1961-05-01T00:00:00.000000,389.2
1961-06-01T00:00:00.000000,393.3
1961-07-01T00:00:00.000000,395.5
1961-08-01T00:00:00.000000,395.9
1961-09-01T00:00:00.000000,396.7
1961-10-01T00:00:00.000000,400.8
1961-11-01T00:00:00.000000,404.6
1961-12-01T00:00:00.000000,407.1
1962-01-01T00:00:00.000000,406.9
1962-02-01T00:00:00.000000,409.8
1962-03-01T00:00:00.000000,413.1
1962-04-01T00:00:00.000000,415.4
1962-05-01T00:00:00.000000,415.9
1962-06-01T00:00:00.000000,416.2
1962-07-01T00:00:00.000000,417.8
1962-08-01T00:00:00.000000,418.8
1962-09-01T00:00:00.000000,421.0
1962-10-01T00:00:00.000000,422.6
1962-11-01T00:00:00.000000,424.1
1962-12-01T00:00:00.000000,425.9
1963-01-01T00:00:00.000000,430.0
1963-02-01T00:00:00.000000,427.9
1963-03-01T00:00:00.000000,429.4
1963-04-01T00:00:00.000000,431.1
1963-05-01T00:00:00.000000,433.5
1963-06-01T00:00:00.000000,436.6
1963-07-01T00:00:00.000000,438.0
1963-08-01T00:00:00.000000,440.3
1963-09-01T00:00:00.000000,443.5
1963-10-01T00:00:00.000000,447.0
1963-11-01T00:00:00.000000,448.5
1963-12-01T00:00:00.000000,452.8
1964-01-01T00:00:00.000000,455.3
1964-02-01T00:00:00.000000,457.4
1964-03-01T00:00:00.000000,468.5
1964-04-01T00:00:00.000000,471.4
1964-05-01T00:00:00.000000,473.9
1964-06-01T00:00:00.000000,476.2
1964-07-01T00:00:00.000000,479.0
1964-08-01T00:00:00.000000,481.5
1964-09-01T00:00:00.000000,484.2
1964-10-01T00:00:00.000000,484.3
1964-11-01T00:00:00.000000,488.1
1964-12-01T00:00:00.000000,493.5
1965-01-01T00:00:00.000000,495.0
1965-02-01T00:00:00.000000,495.4
1965-03-01T00:00:00.000000,497.7
1965-04-01T00:00:00.000000,499.0
1965-05-01T00:00:00.000000,505.6
1965-06-01T00:00:00.000000,507.8
1965-07-01T00:00:00.000000,513.5
1965-08-01T00:00:00.000000,516.2
1965-09-01T00:00:00.000000,529.9
1965-10-01T00:00:00.000000,527.5
1965-11-01T00:00:00.000000,532.1
1965-12-01T00:00:00.000000,536.3
1966-01-01T00:00:00.000000,537.2
1966-02-01T00:00:00.000000,541.7
1966-03-01T00:00:00.000000,545.2
1966-04-01T00:00:00.000000,545.0
1966-05-01T00:00:00.000000,546.5
1966-06-01T00:00:00.000000,550.2
1966-07-01T00:00:00.000000,553.1
1966-08-01T00:00:00.000000,558.1
1966-09-01T00:00:00.000000,563.2
1966-10-01T00:00:00.000000,566.5
1966-11-01T00:00:00.000000,570.0
1966-12-01T00:00:00.000000,570.7
1967-01-01T00:00:00.000000,576.6
1967-02-01T00:00:00.000000,578.4
1967-03-01T00:00:00.000000,583.0
1967-04-01T00:00:00.000000,583.8
1967-05-01T00:00:00.000000,586.1
1967-06-01T00:00:00.000000,590.2
1967-07-01T00:00:00.000000,594.5
1967-08-01T00:00:00.000000,598.5
1967-09-01T00:00:00.000000,600.2
1967-10-01T00:00:00.000000,602.8
1967-11-01T00:00:00.000000,608.5
1967-12-01T00:00:00.000000,610.5
1968-01-01T00:00:00.000000,616.7
1968-02-01T00:00:00.000000,623.6
1968-03-01T00:00:00.000000,631.6
1968-04-01T00:00:00.000000,635.7
1968-05-01T00:00:00.000000,640.7
1968-06-01T00:00:00.000000,645.6
1968-07-01T00:00:00.000000,646.3
1968-08-01T00:00:00.000000,649.8
1968-09-01T00:00:00.000000,652.1
1968-10-01T00:00:00.000000,657.3
1968-11-01T00:00:00.000000,662.0
1968-12-01T00:00:00.000000,665.7
1969-01-01T00:00:00.000000,667.1
1969-02-01T00:00:00.000000,668.9
1969-03-01T00:00:00.000000,673.3
1969-04-01T00:00:00.000000,675.3
1969-05-01T00:00:00.000000,685.7
1969-06-01T00:00:00.000000,693.9
1969-07-01T00:00:00.000000,701.8
1969-08-01T00:00:00.000000,708.1
1969-09-01T00:00:00.000000,712.6
1969-10-01T00:00:00.000000,716.7
1969-11-01T00:00:00.000000,721.0
1969-12-01T00:00:00.000000,725.7
1970-01-01T00:00:00.000000,732.1
1970-02-01T00:00:00.000000,737.4
1970-03-01T00:00:00.000000,742.0
1970-04-01T00:00:00.000000,753.8
1970-05-01T00:00:00.000000,753.1
1970-06-01T00:00:00.000000,756.6
1970-07-01T00:00:00.000000,770.2
1970-08-01T00:00:00.000000,774.6
1970-09-01T00:00:00.000000,777.3
1970-10-01T00:00:00.000000,778.6
1970-11-01T00:00:00.000000,780.5
1970-12-01T00:00:00.000000,787.5
1971-01-01T00:00:00.000000,801.3
1971-02-01T00:00:00.000000,804.7
1971-03-01T00:00:00.000000,810.0
1971-04-01T00:00:00.000000,814.9
1971-05-01T00:00:00.000000,821.6
1971-06-01T00:00:00.000000,842.6
1971-07-01T00:00:00.000000,833.2
1971-08-01T00:00:00.000000,838.5
1971-09-01T00:00:00.000000,844.7
1971-10-01T00:00:00.000000,848.8
1971-11-01T00:00:00.000000,852.5
1971-12-01T00:00:00.000000,860.2
1972-01-01T00:00:00.000000,859.4
1972-02-01T00:00:00.000000,868.0
1972-03-01T00:00:00.000000,872.9
1972-04-01T00:00:00.000000,873.9
1972-05-01T00:00:00.000000,882.2
1972-06-01T00:00:00.000000,886.4
1972-07-01T00:00:00.000000,896.0
1972-08-01T00:00:00.000000,907.0
1972-09-01T00:00:00.000000,914.6
1972-10-01T00:00:00.000000,938.6
1972-11-01T00:00:00.000000,951.8
1972-12-01T00:00:00.000000,959.2
1973-01-01T00:00:00.000000,957.1
1973-02-01T00:00:00.000000,969.3
1973-03-01T00:00:00.000000,979.7
1973-04-01T00:00:00.000000,988.3
1973-05-01T00:00:00.000000,995.0
1973-06-01T00:00:00.000000,1003.7
1973-07-01T00:00:00.000000,1009.8
1973-08-01T00:00:00.000000,1018.1
1973-09-01T00:00:00.000000,1027.4
1973-10-01T00:00:00.000000,1042.3
1973-11-01T00:00:00.000000,1052.5
1973-12-01T00:00:00.000000,1057.3
1974-01-01T00:00:00.000000,1059.6
1974-02-01T00:00:00.000000,1063.9
1974-03-01T00:00:00.000000,1068.6
1974-04-01T00:00:00.000000,1075.3
1974-05-01T00:00:00.000000,1084.8
1974-06-01T00:00:00.000000,1091.8
1974-07-01T00:00:00.000000,1104.1
1974-08-01T00:00:00.000000,1114.1
1974-09-01T00:00:00.000000,1124.5
1974-10-01T00:00:00.000000,1136.2
1974-11-01T00:00:00.000000,1138.6
1974-12-01T00:00:00.000000,1147.8
1975-01-01T00:00:00.000000,1154.2
1975-02-01T00:00:00.000000,1161.1
1975-03-01T00:00:00.000000,1166.0
1975-04-01T00:00:00.000000,1191.4
1975-05-01T00:00:00.000000,1265.1
1975-06-01T00:00:00.000000,1230.2
1975-07-01T00:00:00.000000,1221.6
1975-08-01T00:00:00.000000,1235.1
1975-09-01T00:00:00.000000,1244.2
1975-10-01T00:00:00.000000,1256.7
1975-11-01T00:00:00.000000,1263.8
1975-12-01T00:00:00.000000,1272.0
1976-01-01T00:00:00.000000,1285.2
1976-02-01T00:00:00.000000,1294.9
1976-03-01T00:00:00.000000,1300.7
1976-04-01T00:00:00.000000,1305.4
1976-05-01T00:00:00.000000,1311.7
1976-06-01T00:00:00.000000,1318.7
1976-07-01T00:00:00.000000,1332.9
1976-08-01T00:00:00.000000,1343.0
1976-09-01T00:00:00.000000,1350.8
1976-10-01T00:00:00.000000,1355.5
1976-11-01T00:00:00.000000,1374.0
1976-12-01T00:00:00.000000,1386.9
1977-01-01T00:00:00.000000,1392.2
1977-02-01T00:00:00.000000,1390.7
1977-03-01T00:00:00.000000,1417.2
1977-04-01T00:00:00.000000,1427.7
1977-05-01T00:00:00.000000,1435.2
1977-06-01T00:00:00.000000,1449.2
1977-07-01T00:00:00.000000,1466.1
1977-08-01T00:00:00.000000,1478.9
1977-09-01T00:00:00.000000,1492.6
1977-10-01T00:00:00.000000,1510.4
1977-11-01T00:00:00.000000,1531.2
1977-12-01T00:00:00.000000,1545.0
1978-01-01T00:00:00.000000,1547.4
1978-02-01T00:00:00.000000,1563.8
1978-03-01T00:00:00.000000,1587.1
1978-04-01T00:00:00.000000,1604.6
1978-05-01T00:00:00.000000,1615.1
1978-06-01T00:00:00.000000,1625.7
1978-07-01T00:00:00.000000,1642.8
1978-08-01T00:00:00.000000,1658.1
1978-09-01T00:00:00.000000,1668.0
1978-10-01T00:00:00.000000,1685.8
1978-11-01T00:00:00.000000,1697.0
1978-12-01T00:00:00.000000,1713.4
1979-01-01T00:00:00.000000,1734.6
1979-02-01T00:00:00.000000,1750.9
1979-03-01T00:00:00.000000,1769.2
1979-04-01T00:00:00.000000,1773.1
1979-05-01T00:00:00.000000,1783.2
1979-06-01T00:00:00.000000,1793.3
1979-07-01T00:00:00.000000,1820.1
1979-08-01T00:00:00.000000,1836.7
1979-09-01T00:00:00.000000,1851.4
1979-10-01T00:00:00.000000,1865.5
1979-11-01T00:00:00.000000,1883.8
1979-12-01T00:00:00.000000,1903.8
1980-01-01T00:00:00.000000,1937.3
1980-02-01T00:00:00.000000,1948.1
1980-03-01T00:00:00.000000,1959.7
1980-04-01T00:00:00.000000,1967.7
1980-05-01T00:00:00.000000,1975.7
1980-06-01T00:00:00.000000,1992.4
1980-07-01T00:00:00.000000,2025.3
1980-08-01T00:00:00.000000,2044.1
1980-09-01T00:00:00.000000,2071.7
1980-10-01T00:00:00.000000,2104.5
1980-11-01T00:00:00.000000,2124.7
1980-12-01T00:00:00.000000,2148.2
1981-01-01T00:00:00.000000,2160.1
1981-02-01T00:00:00.000000,2175.0
1981-03-01T00:00:00.000000,2196.1
1981-04-01T00:00:00.000000,2199.2
1981-05-01T00:00:00.000000,2213.2
1981-06-01T00:00:00.000000,2234.0
1981-07-01T00:00:00.000000,2283.0
1981-08-01T00:00:00.000000,2303.9
1981-09-01T00:00:00.000000,2313.6
1981-10-01T00:00:00.000000,2326.6
1981-11-01T00:00:00.000000,2340.2
1981-12-01T00:00:00.000000,2344.2
1982-01-01T00:00:00.000000,2361.2
1982-02-01T00:00:00.000000,2374.8
1982-03-01T00:00:00.000000,2380.6
1982-04-01T00:00:00.000000,2405.5
1982-05-01T00:00:00.000000,2409.8
1982-06-01T00:00:00.000000,2414.1
1982-07-01T00:00:00.000000,2450.6
1982-08-01T00:00:00.000000,2462.2
1982-09-01T00:00:00.000000,2468.2
1982-10-01T00:00:00.000000,2479.6
1982-11-01T00:00:00.000000,2497.0
1982-12-01T00:00:00.000000,2513.0
1983-01-01T00:00:00.000000,2533.5
1983-02-01T00:00:00.000000,2538.9
1983-03-01T00:00:00.000000,2554.4
1983-04-01T00:00:00.000000,2571.6
1983-05-01T00:00:00.000000,2584.1
1983-06-01T00:00:00.000000,2595.8
1983-07-01T00:00:00.000000,2643.2
1983-08-01T00:00:00.000000,2649.4
1983-09-01T00:00:00.000000,2677.7
1983-10-01T00:00:00.000000,2706.0
1983-11-01T00:00:00.000000,2732.9
1983-12-01T00:00:00.000000,2758.5
1984-01-01T00:00:00.000000,2782.7
1984-02-01T00:00:00.000000,2817.5
1984-03-01T00:00:00.000000,2844.9
1984-04-01T00:00:00.000000,2875.0
1984-05-01T00:00:00.000000,2882.7
1984-06-01T00:00:00.000000,2906.9
1984-07-01T00:00:00.000000,2920.9
1984-08-01T00:00:00.000000,2949.8
1984-09-01T00:00:00.000000,2974.9
1984-10-01T00:00:00.000000,2970.8
1984-11-01T00:00:00.000000,2988.0
1984-12-01T00:00:00.000000,3014.9
1985-01-01T00:00:00.000000,3029.1
1985-02-01T00:00:00.000000,3015.2
1985-03-01T00:00:00.000000,3013.4
1985-04-01T00:00:00.000000,3068.4
1985-05-01T00:00:00.000000,3151.2
1985-06-01T00:00:00.000000,3093.7
1985-07-01T00:00:00.000000,3108.2
1985-08-01T00:00:00.000000,3116.6
1985-09-01T00:00:00.000000,3135.6
1985-10-01T00:00:00.000000,3156.8
1985-11-01T00:00:00.000000,3171.3
1985-12-01T00:00:00.000000,3201.4
1986-01-01T00:00:00.000000,3222.4
1986-02-01T00:00:00.000000,3239.4
1986-03-01T00:00:00.000000,3265.4
1986-04-01T00:00:00.000000,3270.9
1986-05-01T00:00:00.000000,3279.6
1986-06-01T00:00:00.000000,3288.7
1986-07-01T00:00:00.000000,3305.9
1986-08-01T00:00:00.000000,3313.9
1986-09-01T00:00:00.000000,3326.5
1986-10-01T00:00:00.000000,3329.0
1986-11-01T00:00:00.000000,3335.3
1986-12-01T00:00:00.000000,3343.5
1987-01-01T00:00:00.000000,3369.8
1987-02-01T00:00:00.000000,3397.6
1987-03-01T00:00:00.000000,3409.5
1987-04-01T00:00:00.000000,3292.2
1987-05-01T00:00:00.000000,3434.3
1987-06-01T00:00:00.000000,3442.4
1987-07-01T00:00:00.000000,3459.9
1987-08-01T00:00:00.000000,3488.5
1987-09-01T00:00:00.000000,3501.0
1987-10-01T00:00:00.000000,3535.7
1987-11-01T00:00:00.000000,3557.7
1987-12-01T00:00:00.000000,3598.2
1988-01-01T00:00:00.000000,3622.3
1988-02-01T00:00:00.000000,3650.9
1988-03-01T00:00:00.000000,3680.1
1988-04-01T00:00:00.000000,3712.1
1988-05-01T00:00:00.000000,3729.1
1988-06-01T00:00:00.000000,3759.7
1988-07-01T00:00:00.000000,3794.4
1988-08-01T00:00:00.000000,3816.8
1988-09-01T00:00:00.000000,3843.1
1988-10-01T00:00:00.000000,3876.5
1988-11-01T00:00:00.000000,3886.6
1988-12-01T00:00:00.000000,3917.4
1989-01-01T00:00:00.000000,3953.4
1989-02-01T00:00:00.000000,3977.5
1989-03-01T00:00:00.000000,4011.8
1989-04-01T00:00:00.000000,4017.4
1989-05-01T00:00:00.000000,4013.3
1989-06-01T00:00:00.000000,4033.3
1989-07-01T00:00:00.000000,4057.1
1989-08-01T00:00:00.000000,4068.4
1989-09-01T00:00:00.000000,4089.7
1989-10-01T00:00:00.000000,4126.2
1989-11-01T00:00:00.000000,4139.4
1989-12-01T00:00:00.000000,4151.9
1990-01-01T00:00:00.000000,4208.4
1990-02-01T00:00:00.000000,4236.3
1990-03-01T00:00:00.000000,4254.0
1990-04-01T00:00:00.000000,4290.8
1990-05-01T00:00:00.000000,4296.0
1990-06-01T00:00:00.000000,4321.9
1990-07-01T00:00:00.000000,4348.3
1990-08-01T00:00:00.000000,4350.4
1990-09-01T00:00:00.000000,4375.8
1990-10-01T00:00:00.000000,4365.5
1990-11-01T00:00:00.000000,4373.0
1990-12-01T00:00:00.000000,4403.1
1991-01-01T00:00:00.000000,4408.2
1991-02-01T00:00:00.000000,4417.2
1991-03-01T00:00:00.000000,4425.6
1991-04-01T00:00:00.000000,4451.4
1991-05-01T00:00:00.000000,4470.7
1991-06-01T00:00:00.000000,4501.2
1991-07-01T00:00:00.000000,4499.2
1991-08-01T00:00:00.000000,4519.7
1991-09-01T00:00:00.000000,4547.3
1991-10-01T00:00:00.000000,4562.2
1991-11-01T00:00:00.000000,4578.6
1991-12-01T00:00:00.000000,4630.9
1992-01-01T00:00:00.000000,4681.8
1992-02-01T00:00:00.000000,4713.9
1992-03-01T00:00:00.000000,4729.5
1992-04-01T00:00:00.000000,4755.6
1992-05-01T00:00:00.000000,4784.1
1992-06-01T00:00:00.000000,4812.6
1992-07-01T00:00:00.000000,4824.8
1992-08-01T00:00:00.000000,4848.2
1992-09-01T00:00:00.000000,4833.4
1992-10-01T00:00:00.000000,4819.2
1992-11-01T00:00:00.000000,4836.0
1992-12-01T00:00:00.000000,5017.2
1993-01-01T00:00:00.000000,4919.8
1993-02-01T00:00:00.000000,4950.7
1993-03-01T00:00:00.000000,4945.5
1993-04-01T00:00:00.000000,4984.4
1993-05-01T00:00:00.000000,4992.6
