date,value
1945-10-01T00:00:00.000000,18706.0
1946-01-01T00:00:00.000000,NaN
1946-04-01T00:00:00.000000,NaN
1946-07-01T00:00:00.000000,NaN
1946-10-01T00:00:00.000000,23100.0
1947-01-01T00:00:00.000000,NaN
1947-04-01T00:00:00.000000,NaN
1947-07-01T00:00:00.000000,NaN
1947-10-01T00:00:00.000000,28267.0
1948-01-01T00:00:00.000000,NaN
1948-04-01T00:00:00.000000,NaN
1948-07-01T00:00:00.000000,NaN
1948-10-01T00:00:00.000000,33422.0
1949-01-01T00:00:00.000000,NaN
1949-04-01T00:00:00.000000,NaN
1949-07-01T00:00:00.000000,NaN
1949-10-01T00:00:00.000000,37406.0
1950-01-01T00:00:00.000000,NaN
1950-04-01T00:00:00.000000,NaN
1950-07-01T00:00:00.000000,NaN
1950-10-01T00:00:00.000000,45250.0
1951-01-01T00:00:00.000000,NaN
1951-04-01T00:00:00.000000,NaN
1951-07-01T00:00:00.000000,NaN
1951-10-01T00:00:00.000000,51792.0
1952-01-01T00:00:00.000000,53355.0
1952-04-01T00:00:00.000000,54952.0
1952-07-01T00:00:00.000000,56621.0
1952-10-01T00:00:00.000000,58416.0
1953-01-01T00:00:00.000000,60296.0
1953-04-01T00:00:00.000000,62384.0
1953-07-01T00:00:00.000000,64182.0
1953-10-01T00:00:00.000000,65938.0
1954-01-01T00:00:00.000000,67647.0
1954-04-01T00:00:00.000000,69787.0
1954-07-01T00:00:00.000000,72314.0
1954-10-01T00:00:00.000000,75356.0
1955-01-01T00:00:00.000000,78549.0
1955-04-01T00:00:00.000000,81888.0
1955-07-01T00:00:00.000000,85009.0
1955-10-01T00:00:00.000000,87936.0
1956-01-01T00:00:00.000000,90695.0
1956-04-01T00:00:00.000000,93542.0
1956-07-01T00:00:00.000000,96143.0
1956-10-01T00:00:00.000000,98745.0
1957-01-01T00:00:00.000000,101229.0
1957-04-01T00:00:00.000000,103274.0
1957-07-01T00:00:00.000000,105360.0
1957-10-01T00:00:00.000000,107374.0
1958-01-01T00:00:00.000000,109397.0
1958-04-01T00:00:00.000000,111383.0
1958-07-01T00:00:00.000000,113984.0
1958-10-01T00:00:00.000000,117177.0
1959-01-01T00:00:00.000000,120390.0
1959-04-01T00:00:00.000000,123583.0
1959-07-01T00:00:00.000000,126952.0
1959-10-01T00:00:00.000000,130099.0
1960-01-01T00:00:00.000000,133067.0
1960-04-01T00:00:00.000000,135591.0
1960-07-01T00:00:00.000000,138517.0
1960-10-01T00:00:00.000000,141378.0
1961-01-01T00:00:00.000000,144159.0
1961-04-01T00:00:00.000000,146812.0
1961-07-01T00:00:00.000000,150111.0
1961-10-01T00:00:00.000000,154027.0
1962-01-01T00:00:00.000000,157045.0
1962-04-01T00:00:00.000000,160433.0
1962-07-01T00:00:00.000000,164277.0
1962-10-01T00:00:00.000000,168307.0
1963-01-01T00:00:00.000000,171943.0
1963-04-01T00:00:00.000000,175980.0
1963-07-01T00:00:00.000000,180606.0
1963-10-01T00:00:00.000000,185106.0
1964-01-01T00:00:00.000000,189423.0
1964-04-01T00:00:00.000000,193538.0
1964-07-01T00:00:00.000000,198039.0
1964-10-01T00:00:00.000000,202335.0
1965-01-01T00:00:00.000000,206582.0
1965-04-01T00:00:00.000000,210488.0
1965-07-01T00:00:00.000000,215034.0
1965-10-01T00:00:00.000000,219449.0
1966-01-01T00:00:00.000000,224085.0
1966-04-01T00:00:00.000000,227382.0
1966-07-01T00:00:00.000000,230300.0
1966-10-01T00:00:00.000000,232742.0
1967-01-01T00:00:00.000000,234955.0
1967-04-01T00:00:00.000000,237210.0
1967-07-01T00:00:00.000000,241614.0
1967-10-01T00:00:00.000000,245974.0
1968-01-01T00:00:00.000000,250119.0
1968-04-01T00:00:00.000000,253803.0
1968-07-01T00:00:00.000000,258280.0
1968-10-01T00:00:00.000000,262934.0
1969-01-01T00:00:00.000000,265603.0
1969-04-01T00:00:00.000000,269871.0
1969-07-01T00:00:00.000000,274629.0
1969-10-01T00:00:00.000000,278689.0
1970-01-01T00:00:00.000000,277740.0
1970-04-01T00:00:00.000000,278865.0
1970-07-01T00:00:00.000000,281771.0
1970-10-01T00:00:00.000000,286015.0
1971-01-01T00:00:00.000000,291470.0
1971-04-01T00:00:00.000000,295430.0
1971-07-01T00:00:00.000000,302126.0
1971-10-01T00:00:00.000000,309454.0
1972-01-01T00:00:00.000000,317906.0
1972-04-01T00:00:00.000000,324324.0
1972-07-01T00:00:00.000000,333264.0
1972-10-01T00:00:00.000000,343552.0
1973-01-01T00:00:00.000000,353598.0
1973-04-01T00:00:00.000000,361862.0
1973-07-01T00:00:00.000000,371042.0
1973-10-01T00:00:00.000000,382218.0
1974-01-01T00:00:00.000000,392321.0
1974-04-01T00:00:00.000000,400813.0
1974-07-01T00:00:00.000000,410404.0
1974-10-01T00:00:00.000000,419339.0
1975-01-01T00:00:00.000000,427459.0
1975-04-01T00:00:00.000000,435481.0
1975-07-01T00:00:00.000000,445509.0
1975-10-01T00:00:00.000000,459087.0
1976-01-01T00:00:00.000000,474026.0
