date,value
1988-01-01,17297.0
1989-01-01,18967.0
1990-01-01,18551.0
1991-01-01,19692.0
1992-01-01,20616.0
1993-01-01,21322.0
1994-01-01,22527.0
1995-01-01,22249.0
1996-01-01,24029.0
1997-01-01,24413.0
1998-01-01,24721.0
1999-01-01,26521.0
2000-01-01,26533.0
2001-01-01,27714.0
2002-01-01,28105.0
2003-01-01,29376.0
2004-01-01,31104.0
2005-01-01,32866.0
2006-01-01,35058.0
2007-01-01,36530.0
2008-01-01,36844.0
2009-01-01,37562.0
2010-01-01,36802.0
2011-01-01,39173.0
2012-01-01,40410.0
2013-01-01,41403.0
2014-01-01,43635.0
2015-01-01,44664.0
2016-01-01,45756.0
2017-01-01,49542.0
2018-01-01,50860.0
2019-01-01,50220.0
2020-01-01,47573.0
2021-01-01,52141.0
2022-01-01,57833.0
2023-01-01,60087.0
2024-01-01,61432.0
