date,value
1939-01-01T00:00:00.000000,NaN
1939-04-01T00:00:00.000000,NaN
1939-07-01T00:00:00.000000,NaN
1939-10-01T00:00:00.000000,NaN
1940-01-01T00:00:00.000000,NaN
1940-04-01T00:00:00.000000,NaN
1940-07-01T00:00:00.000000,NaN
1940-10-01T00:00:00.000000,NaN
1941-01-01T00:00:00.000000,NaN
1941-04-01T00:00:00.000000,NaN
1941-07-01T00:00:00.000000,NaN
1941-10-01T00:00:00.000000,NaN
1942-01-01T00:00:00.000000,NaN
1942-04-01T00:00:00.000000,NaN
1942-07-01T00:00:00.000000,NaN
1942-10-01T00:00:00.000000,NaN
1943-01-01T00:00:00.000000,NaN
1943-04-01T00:00:00.000000,NaN
1943-07-01T00:00:00.000000,NaN
1943-10-01T00:00:00.000000,NaN
1944-01-01T00:00:00.000000,NaN
1944-04-01T00:00:00.000000,NaN
1944-07-01T00:00:00.000000,NaN
1944-10-01T00:00:00.000000,NaN
1945-01-01T00:00:00.000000,NaN
1945-04-01T00:00:00.000000,NaN
1945-07-01T00:00:00.000000,NaN
1945-10-01T00:00:00.000000,NaN
1946-01-01T00:00:00.000000,NaN
1946-04-01T00:00:00.000000,NaN
1946-07-01T00:00:00.000000,NaN
1946-10-01T00:00:00.000000,NaN
1947-01-01T00:00:00.000000,12.595
1947-04-01T00:00:00.000000,8.476
1947-07-01T00:00:00.000000,12.635
1947-10-01T00:00:00.000000,10.372
1948-01-01T00:00:00.000000,12.763
1948-04-01T00:00:00.000000,16.672
1948-07-01T00:00:00.000000,19.876
1948-10-01T00:00:00.000000,19.458
1949-01-01T00:00:00.000000,15.143
1949-04-01T00:00:00.000000,13.204
1949-07-01T00:00:00.000000,13.895
1949-10-01T00:00:00.000000,12.25
1950-01-01T00:00:00.000000,24.168
1950-04-01T00:00:00.000000,20.554
1950-07-01T00:00:00.000000,13.777
1950-10-01T00:00:00.000000,21.489
1951-01-01T00:00:00.000000,17.543
1951-04-01T00:00:00.000000,28.863
1951-07-01T00:00:00.000000,29.193
1951-10-01T00:00:00.000000,27.918
1952-01-01T00:00:00.000000,27.357
1952-04-01T00:00:00.000000,26.163
1952-07-01T00:00:00.000000,30.082
1952-10-01T00:00:00.000000,27.624
1953-01-01T00:00:00.000000,27.936
1953-04-01T00:00:00.000000,29.81
1953-07-01T00:00:00.000000,29.134
1953-10-01T00:00:00.000000,29.88
1954-01-01T00:00:00.000000,30.581
1954-04-01T00:00:00.000000,27.727
1954-07-01T00:00:00.000000,26.989
1954-10-01T00:00:00.000000,27.288
1955-01-01T00:00:00.000000,26.238
1955-04-01T00:00:00.000000,27.459
1955-07-01T00:00:00.000000,29.515
1955-10-01T00:00:00.000000,29.581
1956-01-01T00:00:00.000000,32.065
1956-04-01T00:00:00.000000,34.212
1956-07-01T00:00:00.000000,35.544
1956-10-01T00:00:00.000000,36.791
1957-01-01T00:00:00.000000,36.089
1957-04-01T00:00:00.000000,38.092
1957-07-01T00:00:00.000000,37.779
1957-10-01T00:00:00.000000,35.588
1958-01-01T00:00:00.000000,37.174
1958-04-01T00:00:00.000000,37.235
1958-07-01T00:00:00.000000,39.86
1958-10-01T00:00:00.000000,41.014
1959-01-01T00:00:00.000000,37.871
1959-04-01T00:00:00.000000,38.777
1959-07-01T00:00:00.000000,34.996
1959-10-01T00:00:00.000000,37.22
1960-01-01T00:00:00.000000,38.266
1960-04-01T00:00:00.000000,36.543
1960-07-01T00:00:00.000000,38.57
1960-10-01T00:00:00.000000,38.023
1961-01-01T00:00:00.000000,41.746
1961-04-01T00:00:00.000000,42.594
1961-07-01T00:00:00.000000,46.222
1961-10-01T00:00:00.000000,46.979
1962-01-01T00:00:00.000000,47.437
1962-04-01T00:00:00.000000,47.464
1962-07-01T00:00:00.000000,46.689
1962-10-01T00:00:00.000000,45.22
1963-01-01T00:00:00.000000,46.175
1963-04-01T00:00:00.000000,46.441
1963-07-01T00:00:00.000000,45.932
1963-10-01T00:00:00.000000,49.841
1964-01-01T00:00:00.000000,51.083
1964-04-01T00:00:00.000000,56.253
1964-07-01T00:00:00.000000,54.746
1964-10-01T00:00:00.000000,59.043
1965-01-01T00:00:00.000000,55.548
1965-04-01T00:00:00.000000,56.274
1965-07-01T00:00:00.000000,62.591
1965-10-01T00:00:00.000000,60.599
1966-01-01T00:00:00.000000,59.459
1966-04-01T00:00:00.000000,59.937
1966-07-01T00:00:00.000000,61.565
1966-10-01T00:00:00.000000,66.483
1967-01-01T00:00:00.000000,72.234
1967-04-01T00:00:00.000000,69.908
1967-07-01T00:00:00.000000,73.961
1967-10-01T00:00:00.000000,75.875
1968-01-01T00:00:00.000000,74.194
1968-04-01T00:00:00.000000,76.781
1968-07-01T00:00:00.000000,68.831
1968-10-01T00:00:00.000000,71.889
1969-01-01T00:00:00.000000,67.448
1969-04-01T00:00:00.000000,70.609
1969-07-01T00:00:00.000000,82.471
1969-10-01T00:00:00.000000,83.702
1970-01-01T00:00:00.000000,88.257
1970-04-01T00:00:00.000000,95.407
1970-07-01T00:00:00.000000,102.739
1970-10-01T00:00:00.000000,103.948
1971-01-01T00:00:00.000000,107.689
1971-04-01T00:00:00.000000,114.205
1971-07-01T00:00:00.000000,113.742
1971-10-01T00:00:00.000000,112.064
1972-01-01T00:00:00.000000,107.356
1972-04-01T00:00:00.000000,102.435
1972-07-01T00:00:00.000000,108.686
1972-10-01T00:00:00.000000,127.638
1973-01-01T00:00:00.000000,121.706
1973-04-01T00:00:00.000000,132.656
1973-07-01T00:00:00.000000,136.625
1973-10-01T00:00:00.000000,152.26
1974-01-01T00:00:00.000000,148.705
1974-04-01T00:00:00.000000,139.623
1974-07-01T00:00:00.000000,140.248
1974-10-01T00:00:00.000000,156.54
1975-01-01T00:00:00.000000,148.642
1975-04-01T00:00:00.000000,188.469
1975-07-01T00:00:00.000000,158.871
1975-10-01T00:00:00.000000,160.137
1976-01-01T00:00:00.000000,156.309
1976-04-01T00:00:00.000000,154.796
1976-07-01T00:00:00.000000,155.407
1976-10-01T00:00:00.000000,151.034
1977-01-01T00:00:00.000000,141.85
1977-04-01T00:00:00.000000,150.38
1977-07-01T00:00:00.000000,160.425
1977-10-01T00:00:00.000000,171.127
1978-01-01T00:00:00.000000,177.613
1978-04-01T00:00:00.000000,167.649
1978-07-01T00:00:00.000000,176.505
1978-10-01T00:00:00.000000,178.495
1979-01-01T00:00:00.000000,194.836
1979-04-01T00:00:00.000000,184.929
1979-07-01T00:00:00.000000,182.102
1979-10-01T00:00:00.000000,185.431
1980-01-01T00:00:00.000000,197.028
1980-04-01T00:00:00.000000,224.95
1980-07-01T00:00:00.000000,234.792
1980-10-01T00:00:00.000000,242.814
1981-01-01T00:00:00.000000,235.639
1981-04-01T00:00:00.000000,239.765
1981-07-01T00:00:00.000000,280.546
1981-10-01T00:00:00.000000,298.258
1982-01-01T00:00:00.000000,290.071
1982-04-01T00:00:00.000000,298.902
1982-07-01T00:00:00.000000,301.016
1982-10-01T00:00:00.000000,274.808
1983-01-01T00:00:00.000000,279.101
1983-04-01T00:00:00.000000,253.221
1983-07-01T00:00:00.000000,252.838
1983-10-01T00:00:00.000000,273.544
1984-01-01T00:00:00.000000,309.103
1984-04-01T00:00:00.000000,321.697
1984-07-01T00:00:00.000000,341.337
1984-10-01T00:00:00.000000,333.108
1985-01-01T00:00:00.000000,278.753
1985-04-01T00:00:00.000000,314.783
1985-07-01T00:00:00.000000,254.998
1985-10-01T00:00:00.000000,283.224
1986-01-01T00:00:00.000000,302.26
1986-04-01T00:00:00.000000,310.378
1986-07-01T00:00:00.000000,279.49
1986-10-01T00:00:00.000000,262.722
1987-01-01T00:00:00.000000,290.04
1987-04-01T00:00:00.000000,216.931
1987-07-01T00:00:00.000000,244.481
1987-10-01T00:00:00.000000,290.912
1988-01-01T00:00:00.000000,295.581
1988-04-01T00:00:00.000000,316.197
1988-07-01T00:00:00.000000,328.473
1988-10-01T00:00:00.000000,328.187
1989-01-01T00:00:00.000000,354.567
1989-04-01T00:00:00.000000,327.405
1989-07-01T00:00:00.000000,320.011
1989-10-01T00:00:00.000000,339.675
1990-01-01T00:00:00.000000,348.433
1990-04-01T00:00:00.000000,372.279
1990-07-01T00:00:00.000000,361.095
1990-10-01T00:00:00.000000,360.718
1991-01-01T00:00:00.000000,388.742
1991-04-01T00:00:00.000000,391.179
1991-07-01T00:00:00.000000,391.586
1991-10-01T00:00:00.000000,432.346
1992-01-01T00:00:00.000000,453.285
1992-04-01T00:00:00.000000,472.911
1992-07-01T00:00:00.000000,447.506
1992-10-01T00:00:00.000000,428.287
1993-01-01T00:00:00.000000,430.371
1993-04-01T00:00:00.000000,409.397
1993-07-01T00:00:00.000000,367.083
1993-10-01T00:00:00.000000,363.501
1994-01-01T00:00:00.000000,344.59
1994-04-01T00:00:00.000000,358.4
1994-07-01T00:00:00.000000,351.081
1994-10-01T00:00:00.000000,374.72
1995-01-01T00:00:00.000000,406.929
1995-04-01T00:00:00.000000,372.33
1995-07-01T00:00:00.000000,373.393
1995-10-01T00:00:00.000000,363.505
1996-01-01T00:00:00.000000,371.232
1996-04-01T00:00:00.000000,366.585
1996-07-01T00:00:00.000000,377.336
1996-10-01T00:00:00.000000,364.602
1997-01-01T00:00:00.000000,361.954
1997-04-01T00:00:00.000000,384.605
1997-07-01T00:00:00.000000,359.471
1997-10-01T00:00:00.000000,381.029
1998-01-01T00:00:00.000000,451.659
1998-04-01T00:00:00.000000,435.52
1998-07-01T00:00:00.000000,423.314
1998-10-01T00:00:00.000000,387.857
1999-01-01T00:00:00.000000,400.568
1999-04-01T00:00:00.000000,304.702
1999-07-01T00:00:00.000000,282.767
1999-10-01T00:00:00.000000,275.235
2000-01-01T00:00:00.000000,296.727
2000-04-01T00:00:00.000000,315.106
2000-07-01T00:00:00.000000,336.306
2000-10-01T00:00:00.000000,319.143
2001-01-01T00:00:00.000000,358.495
2001-04-01T00:00:00.000000,341.631
2001-07-01T00:00:00.000000,494.442
2001-10-01T00:00:00.000000,258.046
2002-01-01T00:00:00.000000,436.958
2002-04-01T00:00:00.000000,474.767
2002-07-01T00:00:00.000000,441.534
2002-10-01T00:00:00.000000,453.135
2003-01-01T00:00:00.000000,425.661
2003-04-01T00:00:00.000000,430.175
2003-07-01T00:00:00.000000,469.914
2003-10-01T00:00:00.000000,433.82
2004-01-01T00:00:00.000000,402.134
2004-04-01T00:00:00.000000,447.439
2004-07-01T00:00:00.000000,405.659
2004-10-01T00:00:00.000000,412.97
2005-01-01T00:00:00.000000,229.277
2005-04-01T00:00:00.000000,206.96
2005-07-01T00:00:00.000000,167.231
2005-10-01T00:00:00.000000,233.243
2006-01-01T00:00:00.000000,309.871
2006-04-01T00:00:00.000000,293.767
2006-07-01T00:00:00.000000,241.897
2006-10-01T00:00:00.000000,258.266
2007-01-01T00:00:00.000000,279.493
2007-04-01T00:00:00.000000,296.279
2007-07-01T00:00:00.000000,249.832
2007-10-01T00:00:00.000000,228.09
2008-01-01T00:00:00.000000,300.736
2008-04-01T00:00:00.000000,512.392
2008-07-01T00:00:00.000000,386.32
2008-10-01T00:00:00.000000,606.447
2009-01-01T00:00:00.000000,616.407
2009-04-01T00:00:00.000000,743.161
2009-07-01T00:00:00.000000,552.529
2009-10-01T00:00:00.000000,587.654
2010-01-01T00:00:00.000000,601.846
2010-04-01T00:00:00.000000,702.739
2010-07-01T00:00:00.000000,696.731
2010-10-01T00:00:00.000000,684.383
2011-01-01T00:00:00.000000,773.709
2011-04-01T00:00:00.000000,749.284
2011-07-01T00:00:00.000000,785.916
2011-10-01T00:00:00.000000,796.225
2012-01-01T00:00:00.000000,909.651
2012-04-01T00:00:00.000000,974.069
2012-07-01T00:00:00.000000,859.91
2012-10-01T00:00:00.000000,1162.472
2013-01-01T00:00:00.000000,590.013
2013-04-01T00:00:00.000000,650.812
2013-07-01T00:00:00.000000,652.167
2013-10-01T00:00:00.000000,569.795
2014-01-01T00:00:00.000000,667.866
2014-04-01T00:00:00.000000,715.105
2014-07-01T00:00:00.000000,714.945
2014-10-01T00:00:00.000000,750.067
2015-01-01T00:00:00.000000,828.313
2015-04-01T00:00:00.000000,781.359
2015-07-01T00:00:00.000000,766.046
2015-10-01T00:00:00.000000,786.573
2016-01-01T00:00:00.000000,808.121
2016-04-01T00:00:00.000000,726.508
2016-07-01T00:00:00.000000,713.29
2016-10-01T00:00:00.000000,736.869
2017-01-01T00:00:00.000000,788.971
2017-04-01T00:00:00.000000,872.081
2017-07-01T00:00:00.000000,883.02
2017-10-01T00:00:00.000000,822.514
2018-01-01T00:00:00.000000,880.197
2018-04-01T00:00:00.000000,939.953
2018-07-01T00:00:00.000000,1028.508
2018-10-01T00:00:00.000000,1137.964
2019-01-01T00:00:00.000000,1316.642
2019-04-01T00:00:00.000000,1178.103
2019-07-01T00:00:00.000000,1117.232
2019-10-01T00:00:00.000000,1100.657
2020-01-01T00:00:00.000000,1470.136
2020-04-01T00:00:00.000000,4411.196
2020-07-01T00:00:00.000000,2649.411
2020-10-01T00:00:00.000000,2116.345
2021-01-01T00:00:00.000000,3945.743
2021-04-01T00:00:00.000000,1917.104
2021-07-01T00:00:00.000000,1592.116
2021-10-01T00:00:00.000000,1253.78
2022-01-01T00:00:00.000000,700.784
2022-04-01T00:00:00.000000,458.376
2022-07-01T00:00:00.000000,630.666
2022-10-01T00:00:00.000000,741.876
2023-01-01T00:00:00.000000,1107.543
2023-04-01T00:00:00.000000,1219.528
2023-07-01T00:00:00.000000,1137.905
2023-10-01T00:00:00.000000,1171.986
2024-01-01T00:00:00.000000,1330.693
2024-04-01T00:00:00.000000,1262.567
2024-07-01T00:00:00.000000,1127.244
2024-10-01T00:00:00.000000,1052.424
2025-01-01T00:00:00.000000,1163.267
2025-04-01T00:00:00.000000,1140.342
2025-07-01T00:00:00.000000,1013.123
2025-10-01T00:00:00.000000,870.398
2026-01-01T00:00:00.000000,915.577
