date,value
2003-03-01,7231300.0
2003-06-01,7383899.999999999
2003-09-01,7555099.999999999
2003-12-01,8065500.0
2004-03-01,8289300.000000001
2004-06-01,8460000.0
2004-09-01,8833000.0
2004-12-01,9041600.0
2005-03-01,9206699.999999998
2005-06-01,9491800.0
2005-09-01,9792100.0
2005-12-01,10002200.0
2006-03-01,10381800.000000002
2006-06-01,10747100.0
2006-09-01,11111400.0
2006-12-01,11313299.999999998
2007-03-01,11495300.0
2007-06-01,11849799.999999998
2007-09-01,12132500.400000002
2007-12-01,12371600.0
2008-03-01,12536500.0
2008-06-01,12599100.0
2008-09-01,12675400.0
2008-12-01,12669900.0
2009-03-01,12529600.0
2009-06-01,12407200.0
2009-09-01,12279000.000000002
2009-12-01,12166100.0
2010-03-01,12116900.0
2010-06-01,11943000.0
2010-09-01,11844400.0
2010-12-01,11713199.999999998
2011-03-01,11754400.0
2011-06-01,11729499.999999998
2011-09-01,11661200.0
2011-12-01,11536800.000000002
2012-03-01,11436256.13
2012-06-01,11384000.0
2012-09-01,11310000.0
2012-12-01,11341000.0
2013-03-01,11231000.000000002
2013-06-01,11152999.999999998
2013-09-01,11280000.000000002
2013-12-01,11520999.999999998
2014-03-01,11650000.0
2014-06-01,11632000.000000002
2014-09-01,11710000.0
2014-12-01,11827000.0
2015-03-01,11851000.0
2015-06-01,11853000.0
2015-09-01,12064999.999999998
2015-12-01,12116000.0
2016-03-01,12251999.999999996
2016-06-01,12286999.999999998
2016-09-01,12349999.999999998
2016-12-01,12576000.000000002
2017-03-01,12724999.999999998
2017-06-01,12839000.0
2017-09-01,12954999.999999998
2017-12-01,13148000.0
2018-03-01,13210999.999999998
2018-06-01,13293000.000000002
2018-09-01,13512000.0
2018-12-01,13544000.000000002
2019-03-01,13668000.000000002
2019-06-01,13860000.000000002
2019-09-01,13952000.0
2019-12-01,14145000.000000002
2020-03-01,14299999.999999998
2020-06-01,14265999.999999998
2020-09-01,14353000.0
2020-12-01,14559000.000000002
2021-03-01,14644000.0
2021-06-01,14956999.999999998
2021-09-01,15243000.0
2021-12-01,15576000.0
2022-03-01,15841999.999999998
2022-06-01,16154000.000000004
2022-09-01,16505000.000000002
2022-12-01,16899000.0
2023-03-01,17047000.0
2023-06-01,17063000.000000004
2023-09-01,17291000.0
2023-12-01,17502999.999999996
2024-03-01,17686999.999999996
2024-06-01,17796000.0
2024-09-01,17943000.0
2024-12-01,18035999.999999996
2025-03-01,18203000.0
2025-06-01,18387999.999999996
2025-09-01,18584999.999999996
2025-12-01,18775700.0
2026-03-01,18794000.000000004
